"CAJERO"|"GCC"|"ENTIDAD"|"OFICINA"|"NOMBRE_CALLE"|"NUMERO"|"COD_POSTAL"|"POBLACION"|"PROVINCIA"|"latitud"|"longitud"|"LIBRETA"|"INGRESO"|"RECIBOS"|"CONTACTLESS"|"TRANS"|"EXTRAER"|"CON_SALDO"|"COSTE_EXTRACCION"|"EXCEPCIONES"
"11947"|0|"3005"|NA|"PATIO CENTRAL - A7,760"|NA|"30110"|"CABEZO DE TORRES"|"MURCIA"|38.024722|-1.124509|0|0|0|0|0|1|1|0.65|0
"11948"|0|"3005"|NA|"MURCIA,11"|NA|"30110"|"CABEZO DE TORRES"|"MURCIA"|38.021444|-1.128125|0|0|0|0|0|1|1|0.65|0
"11949"|0|"3005"|NA|"CINES - A7,760"|NA|"30110"|"MURCIA"|"MURCIA"|38.020696|-1.130505|0|0|0|0|0|1|1|0.65|0
"11950"|0|"3005"|NA|"EROSKI - A7, 760"|NA|"30110"|"MURCIA"|"MURCIA"|38.020696|-1.130505|0|0|0|0|0|1|1|0.65|0
"11951"|0|"3005"|NA|"JOSE PUJANTE,31"|NA|"30130"|"BENIEL"|"MURCIA"|38.045096|-1.00108|0|0|0|0|0|1|1|0.65|0
"11952"|0|"3005"|NA|"LA GLORIA, 2"|NA|"30140"|"SANTOMERA"|"MURCIA"|38.060283|-1.048317|0|0|0|0|0|1|1|0.65|0
"11953"|0|"3005"|NA|"PINTOR MANUEL CORONADO,2"|NA|"30163"|"EL ESPARRAGAL"|"MURCIA"|38.046132|-1.082775|0|0|0|0|0|1|1|0.65|0
"11954"|0|"3005"|NA|"13 DE OCTUBRE, 1"|NA|"30170"|"LOS ALCAZARES"|"MURCIA"|37.738162|-0.851136|0|0|0|0|0|1|1|0.65|0
"11955"|0|"3005"|NA|"GRAN VIA,5"|NA|"30170"|"MULA"|"MURCIA"|38.039703|-1.489403|0|0|0|0|0|1|1|0.65|0
"11956"|0|"3005"|NA|"PINO DE LA MURTA,0"|NA|"30180"|"BULLAS"|"MURCIA"|38.045962|-1.669408|0|0|0|0|0|1|1|0.65|0
"11957"|0|"3005"|NA|"MADRID-CARTAGENA, 431"|NA|"30319"|"SANTA ANA"|"MURCIA"|37.625578|-1.000278|0|0|0|0|0|1|1|0.65|0
"11958"|0|"3005"|NA|"Pl.Ind.Cabezo Beaza, 0"|NA|"30353"|"CARTAGENA"|"MURCIA"|37.624379|-0.957549|0|0|0|0|0|1|1|0.65|0
"11959"|0|"3005"|NA|"Pl.Ind.Cabezo Beaza, 0"|NA|"30353"|"CARTAGENA"|"MURCIA"|37.624379|-0.957549|0|0|0|0|0|1|1|0.65|0
"11960"|0|"3005"|NA|"Polg.El Tapiao,323"|NA|"30500"|"MOLINA DE SEGURA"|"MURCIA"|38.051681|-1.207326|0|0|0|0|0|1|1|0.65|0
"11961"|0|"3005"|NA|"SERRERIA,2"|NA|"30500"|"MOLINA DE SEGURA"|"MURCIA"|38.051681|-1.207326|0|0|0|0|0|1|1|0.65|0
"11962"|0|"3005"|NA|"PASCUAL AMAT,6"|NA|"30510"|"YECLA"|"MURCIA"|38.614845|-1.11665|0|0|0|0|0|1|1|0.65|0
"11963"|0|"3005"|NA|"CANOVAS DEL CASTILLO,128"|NA|"30520"|"JUMILLA"|"MURCIA"|38.475949|-1.323246|0|0|0|0|0|1|1|0.65|0
"11964"|0|"3005"|NA|"JUAN CARLOS I, 83"|NA|"30588"|"ZENETA"|"MURCIA"|38.007603|-1.00415|0|0|0|0|0|1|1|0.65|0
"11965"|0|"3005"|NA|"CARRIL,ESQ.DUQUE DE HUETE, 0"|NA|"30600"|"ARCHENA"|"MURCIA"|38.115146|-1.296827|0|0|0|0|0|1|1|0.65|0
"11966"|0|"3005"|NA|"MAYOR, 22"|NA|"30700"|"TORREPACHECO"|"MURCIA"|37.744038|-0.953722|0|0|0|0|0|1|1|0.65|0
"11967"|0|"3005"|NA|"Puerto Tomás Maestre,0"|NA|"30710"|"LOS ALCAZARES"|"MURCIA"|37.750509|-0.847665|0|0|0|0|0|1|1|0.65|0
"11968"|0|"3005"|NA|"ALICANTE-CARTAGENA,19"|NA|"30730"|"SAN JAVIER"|"MURCIA"|37.744283|-0.853776|0|0|0|0|0|1|1|0.65|0
"11969"|0|"3005"|NA|"SOL, 43"|NA|"30739"|"EL MIRADOR"|"MURCIA"|37.842213|-0.855558|0|0|0|0|0|1|1|0.65|0
"11970"|0|"3005"|NA|"GENERALISIMO,79"|NA|"30740"|"LO PAGAN"|"MURCIA"|37.816763|-0.78623|0|0|0|0|0|1|1|0.65|0
"11971"|0|"3005"|NA|"NORTE, Carretera Nacional 332, 34"|NA|"30740"|"LO PAGAN"|"MURCIA"|37.826953|-0.776754|0|0|0|0|0|1|1|0.65|0
"11972"|0|"3005"|NA|"SUR, Carretera Nacional 332, 34"|NA|"30740"|"LO PAGAN"|"MURCIA"|37.826953|-0.776754|0|0|0|0|0|1|1|0.65|0
"11973"|0|"3005"|NA|"REYES CATOLICOS, 3"|NA|"30740"|"SAN PEDRO DEL PINATAR"|"MURCIA"|37.834584|-0.789518|0|0|0|0|0|1|1|0.65|0
"11974"|0|"3007"|NA|"INSTITUTO, 7"|NA|"33201"|"GIJON"|"ASTURIAS"|43.543858|-5.663179|0|0|0|0|0|1|1|0.65|4
"11975"|0|"3007"|NA|"AGUADO,18"|NA|"33202"|"GIJON"|"ASTURIAS"|43.53829|-5.649471|0|0|0|0|0|1|1|0.65|4
"11976"|0|"3007"|NA|"DINDURRA,20"|NA|"33202"|"GIJON"|"ASTURIAS"|43.538333|-5.65784|0|0|0|0|0|1|1|0.65|4
"11977"|0|"3007"|NA|"PABLO IGLESIAS,58"|NA|"33203"|"GIJON"|"ASTURIAS"|43.535338|-5.652074|0|0|0|0|0|1|1|0.65|4
"11978"|0|"3007"|NA|"INFANCIA,10"|NA|"33207"|"GIJON"|"ASTURIAS"|43.537947|-5.666617|0|0|0|0|0|1|1|0.65|4
"11979"|0|"3007"|NA|"INFANCIA,10"|NA|"33207"|"GIJON"|"ASTURIAS"|43.537947|-5.666617|0|0|0|0|0|1|1|0.65|4
"11980"|0|"3007"|NA|"VALENCIA,27"|NA|"33210"|"GIJON"|"ASTURIAS"|43.527626|-5.667252|0|0|0|0|0|1|1|0.65|4
"11981"|0|"3007"|NA|"TORRECERREDO,3"|NA|"33211"|"GIJON"|"ASTURIAS"|43.52934|-5.682571|0|0|0|0|0|1|1|0.65|4
"11982"|0|"3007"|NA|"DOS DE MAYO, 32"|NA|"33212"|"GIJON"|"ASTURIAS"|43.53797|-5.68563|0|0|0|0|0|1|1|0.65|4
"11983"|0|"3007"|NA|"INDUSTRIAS,14"|NA|"33213"|"GIJON"|"ASTURIAS"|43.537027|-5.698065|0|0|0|0|0|1|1|0.65|4
"11984"|0|"3007"|NA|"LAVANDERA, 790"|NA|"33391"|"GIJON"|"ASTURIAS"|43.535886|-5.661318|0|0|0|0|0|1|1|0.65|4
"11985"|0|"3008"|NA|"DIPUTACION,10"|NA|"01001"|"VITORIA-GASTEIZ"|"ÁLAVA"|42.846952|-2.674397|0|0|0|0|0|1|1|0.65|4
"11986"|0|"3008"|NA|"LOS HERRAN,38"|NA|"01002"|"ALAVA"|"ÁLAVA"|42.846133|-2.665297|0|0|0|0|0|1|1|0.65|4
"11987"|0|"3008"|NA|"PORTAL DE VILLARREAL,34"|NA|"01002"|"VITORIA"|"ÁLAVA"|42.855077|-2.66621|0|0|0|0|0|1|1|0.65|4
"11988"|0|"3008"|NA|"FRANCIA, 31"|NA|"01002"|"VITORIA-GASTEIZ"|"ÁLAVA"|42.849011|-2.668627|0|0|0|0|0|1|1|0.65|4
"11989"|0|"3008"|NA|"SANTIAGO,44"|NA|"01003"|"VITORIA"|"ÁLAVA"|42.847625|-2.659884|0|0|0|0|0|1|1|0.65|4
"11990"|0|"3008"|NA|"HERACLIO FOURNIER, 4"|NA|"01006"|"VITORIA"|"ÁLAVA"|42.838192|-2.66527|0|0|0|0|0|1|1|0.65|4
"11991"|0|"3008"|NA|"AVDA. DE GASTEIZ,23"|NA|"01008"|"VITORIA"|"ÁLAVA"|42.844841|-2.682414|0|0|0|0|0|1|1|0.65|4
"11992"|0|"3008"|NA|"BEATO TOMAS DE ZUMARRAGA,40"|NA|"01009"|"VITORIA-GASTEIZ"|"ÁLAVA"|42.85049|-2.682341|0|0|0|0|0|1|1|0.65|4
"11993"|0|"3008"|NA|"DUQUE DE WILLINTONG, 2"|NA|"01010"|"VITORIA-GASTEIZ"|"ÁLAVA"|42.858255|-2.689352|0|0|0|0|0|1|1|0.65|4
"11994"|0|"3008"|NA|"JUNTAS GENERALES,27"|NA|"01011"|"VITORIA"|"ÁLAVA"|42.864589|-2.681906|0|0|0|0|0|1|1|0.65|4
"11995"|0|"3008"|NA|"EIBARREN,35"|NA|"01012"|"LEITZA"|"ÁLAVA"|43.079868|-1.915638|0|0|0|0|0|1|1|0.65|4
"11996"|0|"3008"|NA|"PARAGUAY,12"|NA|"01012"|"VITORIA"|"ÁLAVA"|42.857435|-2.678119|0|0|0|0|0|1|1|0.65|4
"11997"|0|"3008"|NA|"CORONACION,DE LA VIRGEN BLANCA, 11"|NA|"01012"|"VITORIA"|"ÁLAVA"|42.852713|-2.675444|0|0|0|0|0|1|1|0.65|4
"11998"|0|"3008"|NA|"GASTEIZ, 80"|NA|"01012"|"VITORIA"|"ÁLAVA"|42.853266|-2.680327|0|0|0|0|0|1|1|0.65|4
"11999"|0|"3008"|NA|"ZARAMAGA (CENTRO COMERCIAL BOULEVAR, 1"|NA|"01013"|"VITORIA"|"ÁLAVA"|42.86161|-2.668637|0|0|0|0|0|1|1|0.65|4
"12000"|0|"3008"|NA|"LA VILLA,11"|NA|"01110"|"SANTA CRUZ DE CAMPEZ"|"ÁLAVA"|42.669952|-2.351698|0|0|0|0|0|1|1|0.65|4
"12001"|0|"3008"|NA|"ZUMALACARREGUI,38"|NA|"01400"|"LLODIO"|"ÁLAVA"|43.142723|-2.963472|0|0|0|0|0|1|1|0.65|4
"12002"|0|"3008"|NA|"ELEXONDO,10"|NA|"01470"|"AMURRIO"|"ÁLAVA"|43.052411|-3.000331|0|0|0|0|0|1|1|0.65|4
"12003"|0|"3008"|NA|"IPARRAGUIRRE,11"|NA|"20001"|"SAN SEBASTIAN"|"GIPUZKOA"|43.322183|-1.975626|0|0|0|0|0|1|1|0.65|4
"12004"|0|"3008"|NA|"SAN FRANCISCO, 34"|NA|"20002"|"SAN SEBASTIAN"|"GIPUZKOA"|43.324931|-1.972927|0|0|0|0|0|1|1|0.65|4
"12005"|0|"3008"|NA|"URBIETA, 16"|NA|"20006"|"DONOSTIA-SAN SEBASTI"|"GIPUZKOA"|43.318241|-1.983847|0|0|0|0|0|1|1|0.65|4
"12006"|0|"3008"|NA|"MATIA, 17"|NA|"20008"|"SAN SEBASTIAN"|"GIPUZKOA"|43.3134|-2.00281|0|0|0|0|0|1|1|0.65|4
"12007"|0|"3008"|NA|"JOSE MARIA SALABERRIA, 33"|NA|"20010"|"SAN SEBASTIAN"|"GIPUZKOA"|43.304432|-1.980367|0|0|0|0|0|1|1|0.65|4
"12008"|0|"3008"|NA|"ISABEL II, 3"|NA|"20011"|"DONOSTIA"|"GIPUZKOA"|43.304679|-1.975569|0|0|0|0|0|1|1|0.65|4
"12009"|0|"3008"|NA|"VIRGEN DEL CARMEN, 6"|NA|"20012"|"SAN SEBASTIAN"|"GIPUZKOA"|43.316509|-1.971787|0|0|0|0|0|1|1|0.65|4
"12010"|0|"3008"|NA|"SAGASTIEDER, 10"|NA|"20015"|"DONOSTIA-SAN SEBASTIAN"|"GIPUZKOA"|43.315289|-1.951466|0|0|0|0|0|1|1|0.65|4
"12011"|0|"3008"|NA|"LARRATXO,24"|NA|"20017"|"DONOSTIA-SAN SEBASTI"|"GIPUZKOA"|43.313131|-1.939433|0|0|0|0|0|1|1|0.65|4
"12012"|0|"3008"|NA|"XENPELAR,4"|NA|"20100"|"ERRENTERIA"|"GIPUZKOA"|43.312806|-1.900519|0|0|0|0|0|1|1|0.65|4
"12013"|0|"3008"|NA|"XENPELAR,4"|NA|"20100"|"ERRENTERIA"|"GIPUZKOA"|43.312806|-1.900519|0|0|0|0|0|1|1|0.65|4
"12014"|0|"3008"|NA|"AITA DONOSTI,1"|NA|"20100"|"RENTERIA"|"GIPUZKOA"|43.311461|-1.913222|0|0|0|0|0|1|1|0.65|4
"12015"|0|"3008"|NA|"GURE ZUMARDIA, 28"|NA|"20110"|"PASAI ANTXO"|"GIPUZKOA"|43.317005|-1.918086|0|0|0|0|0|1|1|0.65|4
"12016"|0|"3008"|NA|"EUSKADI, 33"|NA|"20110"|"PASAI SAN PEDRO"|"GIPUZKOA"|43.340406|-1.89283|0|0|0|0|0|1|1|0.65|4
"12017"|0|"3008"|NA|"TXIRRITA,10"|NA|"20120"|"HERNANI"|"GIPUZKOA"|43.267479|-1.975784|0|0|0|0|0|1|1|0.65|4
"12018"|0|"3008"|NA|"IDIAZABAL, 30"|NA|"20130"|"URNIETA"|"GIPUZKOA"|43.248445|-1.991948|0|0|0|0|0|1|1|0.65|4
"12019"|0|"3008"|NA|"JUAN BAUTISTA ERRO,7"|NA|"20140"|"ANDOAIN"|"GIPUZKOA"|43.217009|-2.020641|0|0|0|0|0|1|1|0.65|4
"12020"|0|"3008"|NA|"NUEVA, 43"|NA|"20150"|"VILLABONA"|"GIPUZKOA"|43.187349|-2.052348|0|0|0|0|0|1|1|0.65|4
"12021"|0|"3008"|NA|"MAYOR, 36"|NA|"20160"|"LASARTE"|"GIPUZKOA"|43.266818|-2.019781|0|0|0|0|0|1|1|0.65|4
"12022"|0|"3008"|NA|"NAGUSIA, 36"|NA|"20160"|"LASARTE"|"GIPUZKOA"|43.266818|-2.019781|0|0|0|0|0|1|1|0.65|4
"12023"|0|"3008"|NA|"ZUBIAURENEA, 4"|NA|"20170"|"USURBIL"|"GIPUZKOA"|43.270554|-2.04909|0|0|0|0|0|1|1|0.65|4
"12024"|0|"3008"|NA|"ASTEADDUAIN C.C. URBIL,7"|NA|"20170"|"USURBIL"|"GIPUZKOA"|43.27577|-2.024659|0|0|0|0|0|1|1|0.65|4
"12025"|0|"3008"|NA|"SAN JUAN,3"|NA|"20180"|"OIARTZUN"|"GIPUZKOA"|43.298838|-1.862416|0|0|0|0|0|1|1|0.65|4
"12026"|0|"3008"|NA|"DE NAVARRA,1"|NA|"20200"|"BEASAIN"|"GIPUZKOA"|43.04665|-2.199442|0|0|0|0|0|1|1|0.65|4
"12027"|0|"3008"|NA|"SANTA CRUZ,2"|NA|"20230"|"LEGAZPI"|"GIPUZKOA"|40.382622|-3.644475|0|0|0|0|0|1|1|0.65|4
"12028"|0|"3008"|NA|"GOEN,5"|NA|"20240"|"ORDIZIA"|"GIPUZKOA"|43.053841|-2.18016|0|0|0|0|0|1|1|0.65|4
"12029"|0|"3008"|NA|"JAVIER UGARTE, 6"|NA|"20280"|"HONDARRIBIA"|"GIPUZKOA"|43.370843|-1.800149|0|0|0|0|0|1|1|0.65|4
"12030"|0|"3008"|NA|"FUENTERRABIA,15"|NA|"20280"|"IRUN"|"GIPUZKOA"|43.342653|-1.799539|0|0|0|0|0|1|1|0.65|4
"12031"|0|"3008"|NA|"JOAQUIN GAMON, 2"|NA|"20300"|"IRUN"|"GIPUZKOA"|43.339421|-1.790876|0|0|0|0|0|1|1|0.65|4
"12032"|0|"3008"|NA|"ANTXOTXIPI (VENTA PEIO), 15"|NA|"20305"|"IRUN"|"GIPUZKOA"|43.33784|-1.765481|0|0|0|0|0|1|1|0.65|4
"12033"|0|"3008"|NA|"DE NAVARRA,9"|NA|"20400"|"TOLOSA"|"GIPUZKOA"|38.285674|-3.58551|0|0|0|0|0|1|1|0.65|4
"12034"|0|"3008"|NA|"MAHALAKO ARRABALA, 6"|NA|"20500"|"ARRASATE"|"GIPUZKOA"|43.064887|-2.490208|0|0|0|0|0|1|1|0.65|4
"12035"|0|"3008"|NA|"DE LOS FUEROS, 9"|NA|"20560"|"OñATI"|"GIPUZKOA"|43.034165|-2.414696|0|0|0|0|0|1|1|0.65|4
"12036"|0|"3008"|NA|"IRIZAR,5"|NA|"20570"|"BERGARA GUIPUZCOA"|"GIPUZKOA"|43.125927|-2.423206|0|0|0|0|0|1|1|0.65|4
"12037"|0|"3008"|NA|"ERREBAL, 2"|NA|"20600"|"EIBAR"|"GIPUZKOA"|43.18321|-2.471542|0|0|0|0|0|1|1|0.65|4
"12038"|0|"3008"|NA|"LEGAZPI, 1"|NA|"20700"|"ZUMARRAGA"|"GIPUZKOA"|43.090022|-2.314923|0|0|0|0|0|1|1|0.65|4
"12039"|0|"3008"|NA|"NAGUSIA, 0"|NA|"20720"|"AZKOITIA"|"GIPUZKOA"|43.177735|-2.312137|0|0|0|0|0|1|1|0.65|4
"12040"|0|"3008"|NA|"FORUEN IBILBIDEA,10"|NA|"20730"|"AZPEITIA"|"GIPUZKOA"|43.183015|-2.265279|0|0|0|0|0|1|1|0.65|4
"12041"|0|"3008"|NA|"ERRIBERA,7"|NA|"20750"|"ZUMAIA"|"GIPUZKOA"|43.296323|-2.257495|0|0|0|0|0|1|1|0.65|4
"12042"|0|"3008"|NA|"ZIGORDIA,1"|NA|"20800"|"ZARAUTZ"|"GIPUZKOA"|43.285582|-2.175974|0|0|0|0|0|1|1|0.65|4
"12043"|0|"3008"|NA|"SAN FRANCISCO, 2"|NA|"20870"|"ELGOIBAR"|"GIPUZKOA"|43.215711|-2.41282|0|0|0|0|0|1|1|0.65|4
"12044"|0|"3008"|NA|"GENERAL VARA DE REY, 44"|NA|"26002"|"LOGROÑO"|"LA RIOJA"|42.460053|-2.446262|0|0|0|0|0|1|1|0.65|4
"12045"|0|"3008"|NA|"GRAN VIA,16"|NA|"26002"|"LOGROÑO"|"LA RIOJA"|42.463796|-2.448037|0|0|0|0|0|1|1|0.65|4
"12046"|0|"3008"|NA|"JORGE VIGON, 40"|NA|"26003"|"LOGROÑO"|"LA RIOJA"|42.461285|-2.439575|0|0|0|0|0|1|1|0.65|4
"12047"|0|"3008"|NA|"AVENIDA DE LA PAZ, 28"|NA|"26004"|"LOGROÑO"|"LA RIOJA"|42.465516|-2.438539|0|0|0|0|0|1|1|0.65|4
"12048"|0|"3008"|NA|"DE LA PAZ, 71"|NA|"26004"|"LOGROÑO"|"LA RIOJA"|42.463773|-2.431635|0|0|0|0|0|1|1|0.65|4
"12049"|0|"3008"|NA|"GONZALO DE BERCEO, 14"|NA|"26005"|"LOGROÑO"|"LA RIOJA"|42.465832|-2.456172|0|0|0|0|0|1|1|0.65|4
"12050"|0|"3008"|NA|"CHILE, 18"|NA|"26005"|"LOGROÑO"|"LA RIOJA"|42.462423|-2.454033|0|0|0|0|0|1|1|0.65|4
"12051"|0|"3008"|NA|"ESTAMBRERA,0"|NA|"26006"|"LOGROÑO"|"LA RIOJA"|42.45548|-2.438912|0|0|0|0|0|1|1|0.65|4
"12052"|0|"3008"|NA|"SIETE INFANTES DE LARA,11"|NA|"26007"|"LOGROÑO"|"LA RIOJA"|42.457499|-2.461075|0|0|0|0|0|1|1|0.65|4
"12053"|0|"3008"|NA|"DE LA FUENTE,1"|NA|"26140"|"LARDERO"|"LA RIOJA"|42.426943|-2.461748|0|0|0|0|0|1|1|0.65|4
"12054"|0|"3008"|NA|"CAMEROS, 0"|NA|"26142"|"VILLAMEDIANA DE IREG"|"LA RIOJA"|42.424707|-2.417373|0|0|0|0|0|1|1|0.65|4
"12055"|0|"3008"|NA|"LA RIOJA,25"|NA|"26200"|"HARO"|"LA RIOJA"|42.574834|-2.851397|0|0|0|0|0|1|1|0.65|4
"12056"|0|"3008"|NA|"JUAN CARLOS I, 5"|NA|"26250"|"SANTO DOMINGO DE LA"|"LA RIOJA"|42.439405|-2.954305|0|0|0|0|0|1|1|0.65|4
"12057"|0|"3008"|NA|"SAN FERNANDO,56"|NA|"26300"|"NAJERA"|"LA RIOJA"|42.417839|-2.728287|0|0|0|0|0|1|1|0.65|4
"12058"|0|"3008"|NA|"LOGROÐO, 4"|NA|"26370"|"NAVARRETE"|"LA RIOJA"|42.429104|-2.562601|0|0|0|0|0|1|1|0.65|4
"12059"|0|"3008"|NA|"RAMON SUBIRAN, 29"|NA|"26500"|"CALAHORRA"|"LA RIOJA"|42.306992|-1.971109|0|0|0|0|0|1|1|0.65|4
"12060"|0|"3008"|NA|"CAVAS, 1"|NA|"26500"|"CALAHORRA"|"LA RIOJA"|42.302489|-1.962884|0|0|0|0|0|1|1|0.65|4
"12061"|0|"3008"|NA|"DEL PRADO, 20"|NA|"26510"|"PRADEJËN"|"LA RIOJA"|42.33326|-2.069106|0|0|0|0|0|1|1|0.65|4
"12062"|0|"3008"|NA|"PUERTA DE TUDELA,3"|NA|"26540"|"ALFARO (LA RIOJA)"|"LA RIOJA"|42.178965|-1.749856|0|0|0|0|0|1|1|0.65|4
"12063"|0|"3008"|NA|"PRINCIPE FELIPE, 18"|NA|"26550"|"RINCON DE SOTO"|"LA RIOJA"|42.23516|-1.851785|0|0|0|0|0|1|1|0.65|4
"12064"|0|"3008"|NA|"LOMBILLA,1"|NA|"26559"|"ALDEANUEVA DE EBRO"|"LA RIOJA"|42.229082|-1.886863|0|0|0|0|0|1|1|0.65|4
"12065"|0|"3008"|NA|"NUESTRA SEñORA DE YERGA, 14"|NA|"26560"|"AUTOL"|"LA RIOJA"|42.213839|-2.00561|0|0|0|0|0|1|1|0.65|4
"12066"|0|"3008"|NA|"DE LA RIOJA, 49"|NA|"26570"|"QUEL"|"LA RIOJA"|42.228429|-2.048773|0|0|0|0|0|1|1|0.65|4
"12067"|0|"3008"|NA|"HUERTAS, 1"|NA|"26580"|"ARNEDO"|"LA RIOJA"|42.225392|-2.101011|0|0|0|0|0|1|1|0.65|4
"12068"|0|"3008"|NA|"MERCADERES,16"|NA|"31001"|"PAMPLONA"|"NAVARRA"|42.818663|-1.642749|0|0|0|0|0|1|1|0.65|4
"12069"|0|"3008"|NA|"MAYOR, 6"|NA|"31001"|"PAMPLONA"|"NAVARRA"|42.818134|-1.645898|0|0|0|0|0|1|1|0.65|4
"12070"|0|"3008"|NA|"MERCADERES,16"|NA|"31001"|"PAMPLONA"|"NAVARRA"|42.818663|-1.642749|0|0|0|0|0|1|1|0.65|4
"12071"|0|"3008"|NA|"MERCADERES,16"|NA|"31001"|"PAMPLONA"|"NAVARRA"|42.818663|-1.642749|0|0|0|0|0|1|1|0.65|4
"12072"|0|"3008"|NA|"CARLOS III,12"|NA|"31002"|"PAMPLONA"|"NAVARRA"|42.814042|-1.64048|0|0|0|0|0|1|1|0.65|4
"12073"|0|"3008"|NA|"ESTELLA (EL CORTE INGLES), 9"|NA|"31002"|"PAMPLONA"|"NAVARRA"|42.81352|-1.645077|0|0|0|0|0|1|1|0.65|4
"12074"|0|"3008"|NA|"TUDELA,1"|NA|"31002"|"PAMPLONA"|"NAVARRA"|42.813708|-1.64465|0|0|0|0|0|1|1|0.65|4
"12075"|0|"3008"|NA|"DE LOS FUEROS, 1"|NA|"31002"|"PAMPLONA"|"NAVARRA"|42.810362|-1.644108|0|0|0|0|0|1|1|0.65|4
"12076"|0|"3008"|NA|"DE LOS FUEROS, 1"|NA|"31002"|"PAMPLONA"|"NAVARRA"|42.810362|-1.644108|0|0|0|0|0|1|1|0.65|4
"12077"|0|"3008"|NA|"YANGUAS Y MIRANDA (EMPRESAS),19"|NA|"31003"|"PAMPLONA"|"NAVARRA"|42.81205|-1.645032|0|0|0|0|0|1|1|0.65|4
"12078"|0|"3008"|NA|"PLAZAOLA,2"|NA|"31003"|"PAMPLONA"|"NAVARRA"|42.810955|-1.643852|0|0|0|0|0|1|1|0.65|4
"12079"|0|"3008"|NA|"YANGœAS Y MIRANDA, 2"|NA|"31003"|"PAMPLONA"|"NAVARRA"|42.81165|-1.645555|0|0|0|0|0|1|1|0.65|4
"12080"|0|"3008"|NA|"PAULINO CABALLERO, 27"|NA|"31003"|"PAMPLONA"|"NAVARRA"|42.811725|-1.638877|0|0|0|0|0|1|1|0.65|4
"12081"|0|"3008"|NA|"ITURRALDE Y SUIT,9"|NA|"31004"|"PAMPLONA"|"NAVARRA"|42.810716|-1.633531|0|0|0|0|0|1|1|0.65|4
"12082"|0|"3008"|NA|"RIO URROBI,8"|NA|"31005"|"PAMPLONA"|"NAVARRA"|42.802996|-1.642888|0|0|0|0|0|1|1|0.65|4
"12083"|0|"3008"|NA|"JULIAN GAYARRE,30"|NA|"31005"|"PAMPLONA"|"NAVARRA"|42.805924|-1.640737|0|0|0|0|0|1|1|0.65|4
"12084"|0|"3008"|NA|"LUIS MORONDO,14"|NA|"31006"|"PAMPLONA"|"NAVARRA"|42.801539|-1.645866|0|0|0|0|0|1|1|0.65|4
"12085"|0|"3008"|NA|"BELOSO ALTO (CLINICA SAN JUAN DE), 3"|NA|"31006"|"PAMPLONA"|"NAVARRA"|42.81664|-1.624021|0|0|0|0|0|1|1|0.65|4
"12086"|0|"3008"|NA|"CAMPUS UNIVERSITARIO UPNA, 0"|NA|"31006"|"PAMPLONA"|"NAVARRA"|42.80036|-1.636598|0|0|0|0|0|1|1|0.65|4
"12087"|0|"3008"|NA|"TAJONAR, 8"|NA|"31006"|"PAMPLONA"|"NAVARRA"|42.805565|-1.635459|0|0|0|0|0|1|1|0.65|4
"12088"|0|"3008"|NA|"PADRE BARACE,1"|NA|"31007"|"PAMPLONA"|"NAVARRA"|42.805899|-1.646615|0|0|0|0|0|1|1|0.65|4
"12089"|0|"3008"|NA|"ITURRAMA,12"|NA|"31007"|"PAMPLONA"|"NAVARRA"|42.80345|-1.648686|0|0|0|0|0|1|1|0.65|4
"12090"|0|"3008"|NA|"ITURRAMA,12"|NA|"31007"|"PAMPLONA   NAVARRA"|"NAVARRA"|42.80345|-1.648686|0|0|0|0|0|1|1|0.65|4
"12091"|0|"3008"|NA|"SANCHO EL FUERTE,83"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.811829|-1.662065|0|0|0|0|0|1|1|0.65|4
"12092"|0|"3008"|NA|"IRUNLARREA,4"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.80696|-1.666789|0|0|0|0|0|1|1|0.65|4
"12093"|0|"3008"|NA|"IRUNLARREA,3"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.80492|-1.667712|0|0|0|0|0|1|1|0.65|4
"12094"|0|"3008"|NA|"IRUNLARREA,17"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.808331|-1.672029|0|0|0|0|0|1|1|0.65|4
"12095"|0|"3008"|NA|"IRUNLARREA,0"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.80696|-1.666789|0|0|0|0|0|1|1|0.65|4
"12096"|0|"3008"|NA|"IRUN LARREA, 17"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.808331|-1.672029|0|0|0|0|0|1|1|0.65|4
"12097"|0|"3008"|NA|"BARAñAIN,7"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.811829|-1.662065|0|0|0|0|0|1|1|0.65|4
"12098"|0|"3008"|NA|"PINTOR CRISPIN,0"|NA|"31008"|"PAMPLONA"|"NAVARRA"|42.807834|-1.656278|0|0|0|0|0|1|1|0.65|4
"12099"|0|"3008"|NA|"CENTRAL, 26"|NA|"31010"|"BARAÑAIN"|"NAVARRA"|42.804389|-1.682926|0|0|0|0|0|1|1|0.65|4
"12100"|0|"3008"|NA|"PAMPLONA,4"|NA|"31010"|"BARAñAIN"|"NAVARRA"|42.804628|-1.675506|0|0|0|0|0|1|1|0.65|4
